timestamp,energy_joule,V_12V,I_12V,V_3V,I_3V
1701053380.465761,757.458827,11.988000,2.285000,3.366000,0.000000
1701053380.567746,760.252459,11.989000,2.290000,3.365000,0.000000
1701053380.668345,763.014386,11.987000,2.283000,3.366000,0.000000
1701053380.769481,765.782106,11.985000,2.282000,3.366000,0.000000
1701053380.871353,768.568282,11.983000,2.282000,3.366000,0.000000
1701053380.973435,771.359735,11.983000,2.284000,3.366000,0.000000
1701053381.074257,774.119150,11.982000,2.286000,3.367000,0.000000
1701053381.176989,776.933067,11.982000,2.284000,3.366000,0.000000
1701053381.277984,779.696986,11.982000,2.287000,3.366000,0.000000
1701053381.379548,782.480127,11.984000,2.288000,3.366000,0.000000
1701053381.481772,785.283047,11.986000,2.293000,3.366000,0.000000
1701053381.583444,788.077390,11.984000,2.291000,3.366000,0.000000
1701053381.683862,790.834401,11.984000,2.293000,3.366000,0.000000
1701053381.784225,793.592307,11.987000,2.292000,3.365000,0.000000
1701053381.885884,796.385307,11.991000,2.292000,3.366000,0.000000
1701053381.986167,799.141422,11.990000,2.296000,3.366000,0.000000
1701053382.086474,801.902777,11.989000,2.298000,3.365000,0.000000
1701053382.186625,804.662010,11.992000,2.297000,3.365000,0.000000
1701053382.286892,807.423927,11.991000,2.301000,3.366000,0.000000
1701053382.387099,810.188767,11.992000,2.295000,3.365000,0.000000
1701053382.487262,812.945417,11.992000,2.292000,3.365000,0.000000
1701053382.588978,815.741149,11.992000,2.292000,3.365000,0.000000
1701053382.689888,818.514727,11.993000,2.286000,3.365000,0.000000
1701053382.790525,821.273791,11.992000,2.301000,3.365000,0.000000
1701053382.891432,824.058178,11.992000,2.312000,3.365000,0.000000
1701053382.992137,826.850275,11.991000,2.320000,3.365000,0.000000
